url,Bill,Billable Hours,NonBillable Hours,invoice,Note,project_name,project_id,list_name,list_id,name,description,parent,status,tags,date_created,due_date,date_done,date_closed,order_index,estimated_hours,actual_hours
https://app.clickup.com/t/86b4pwpxj,no,0,2,Aug 2025,webrequest support,PLR - Party Line Rentals,,Website Maintenance/ Website Technical Issues,,Look into WebRequest questions - For Jan & Feb,"Hey Jordan
Happy Friday! Happy Easter!
Hope all is well. I was taking a look at the web requests for January 2025 and I noticed something
 










30370
1/18/2025 20:11
Tara Nystrom
tatameg1@yahoo.com
90
6796
Converted
Bid
762658
135.81
30361
1/14/2025 14:56
Hadley Miller
hadleypmiller@gmail.com
148.2
6788
Converted
Bid
762303
250.7
30404
1/28/2025 11:43
Kayla Hartigan
hartigankayla@gmail.com
0
6850
Converted
Bid
764117
1728.38










 
Right now the bid total is

 
I get the 135.81 + 250.70 = 386.51 but in alert the total for bid #762658 is 485.81 (I think your report is not capturing deposits) because there is a 350 deposit so 485-350 = 135.81. we would like alert total in there 485.81. then bid#764117 1728.38 is not showing up in your bid totals for some reason
 
Also wr transcation # 6760 doesn’t show up when I download the report.
 
new bid total should be 2464.89
 
Please let me know if you agree. Thank you!",,complete,party line rentals,2025-04-18 8:21,2025-05-02 2:00,2025-06-03 14:23,,119456341,,
https://app.clickup.com/t/86b4p5er4,no,0,3,Aug 2025,organizational,PLR - Party Line Rentals,,Website Maintenance/ Website Technical Issues,,WebRequest Inquiries,"From layla, I added each request as a subtask below to best organize it. Please review and let me know if you have any questions",,complete,party line rentals,2025-04-16 14:28,2025-05-14 2:00,2025-06-05 12:28,,119456435,,
https://app.clickup.com/t/86b4ckgky,yes,4,4,Aug 2025,task,PLR - Party Line Rentals,,Website Maintenance/ Website Technical Issues,,Implement automatic WR Status updates ,"Got this email from layla, did my best to decipher and ask her for more info. Lets implement for May 15th based on the feedback:  I can accomplish this for < 3 hours.
This will include following:
1. a configuration screen to map between the status of the webrequest record from alert and a woocommerce status
2. the code which changes the woocommerce order status based on the mapping.
3. deployment and validation of the feature in production.

From layla: Hey Jordan Happy Friday!
If you can share this with your dev team (Jeremy) who works on the webrequests. its the web request from wordpress for PLR in totals for 2025 for Q1. we can talk about it on our next call! Tell them thank you for adding the event dates! your team is the best. I will explain the madness and just a few tweaks to (1) see if you can pull data from alert in your reports (change the radius to not target certain towns like table & chairs for NY,NY, Brooklyn, deleted contracts, sales initials, etc,) (2) Also how does the status work? do i manually have to go on the back end or can we code the contracts (c-#) to the status completed, deleted (d-# ) = cancelled, reservations processing, bids are on hold) ive only done the contracts so far but i didnt know what i was doing so i stopped so i apologize if it messed anything up. Also all totals and webrequests is running so smoothly i love the system and so does kenny! thank you everyone!! Have a great weekend
I've Asked Layla to:
Invite you to the doc to view 
Reminded her we can make statuses auto, do you want that? 
please share list of data point from alert you want to see pulled",,complete,party line rentals,2025-03-24 10:06,2025-05-15 2:00,2025-07-22 7:59,,119459819,,
https://app.clickup.com/t/86b5wd92u,,,,,,PLR - Party Line Rentals,,Website Maintenance/ Website Technical Issues,,Troubleshoot WebRequest order detail generation,"is there a way to make an existing order in alert– the webrequest to be able to track it? 
Forexample:
In woocommerce –
https://partylinerentals.com/wp-admin/edit.php?s=zambelli&post_status=all&post_type=shop_order&action=-1&m=202506&_created_via&_customer_user&paged=1&action2=-1 
It’s a bid now because they didn’t follow through with the order from the webrequest. 
They created a whole new ticket and disregarded the webrequest ticket",,complete,party line rentals,2025-07-28 12:33,,2025-08-11 8:47,,119461275,,
https://app.clickup.com/t/86b4p5fag,yes,1,0,Aug 2025,task,PLR - Party Line Rentals,,Website Maintenance/ Website Technical Issues,,Add Clerk Initials to WR Reporting and WR order dashboard,"Can this be done? please provide a time estimate: 
 Here’s a more detailed breakdown of what I wanted to bring up:
 
Event Date Column – Great Addition!
Thank you for adding the event date to the spreadsheet—it’s incredibly helpful!
 
Web Requests Reports & Order Dashboard
Is it possible to add clerk initials as columns in both the downloadable report and the order dashboard?
Clerk Initials: This might need to be sourced from Alert.
Also, is there a setting I need to toggle to make the event date visible on the order dashboard? I’d love to have clerk ID show on both the live view and the exported report to save us time from manually entering it from tickets.",86b4p5er4,complete,party line rentals,2025-04-16 14:29,2025-05-13 2:00,2025-06-05 12:28,,237641379,,
https://app.clickup.com/t/86b4p5g4e,no,0,2,Aug 2025,"estimate, support",PLR - Party Line Rentals,,Website Maintenance/ Website Technical Issues,,Question about Deleted Contracts,"From the client, can we do this and if so, please provide a time estimate: 
 Deleted Contracts

Currently, when a contract is deleted in Alert, it shows as $0 in your report—even though the original total is still on the ticket.

Would it be possible to:
Capture the original Alert total even after deletion and uploaded that total to woo commerce?
Show deleted contracts in the report as a separate total/ category for tracking?

Right now, it's pulling the estimated total from when the web request was submitted, which can be misleading after deletion. In a perfect world, I'd like to see Bid, Reservation and Contracts total match Alert's numbers and be able to see deleted separately to mitigate confusion. 
  
 I'm finally getting time to do this, and I'm seeing the screenshot from Apr 22.
I can tell you now that she's not going to be happy if I give her a new column with the woocommerce order total, and not the last alert ticket total. She is going to want to work with alert to get the right values into the webreqlist.eq..

There is no such thing as a deleted contract. Alert has two records (database tables) they are WebRequest and Ticket. A Ticket goes through several phases, Bid, Reservation, Contract, Invoice. We need to be VERY specific about what we're talking about. You can tell from her screenshot, the Ticket has never made it to Contract Phase. It's impossible for this to be a deleted ""contract"". I realize in ""english"" a ""contract"" is any piece of paper with a signature, but in Alert, a Contract. has a VERY specific meaning. We have to be using exact Alert specific language in the requirements.
I can send the screenshot to Alert, but it won't be enough to pinpoint what we need to understand. What I and Alert will really need, is for Layla to fully reproduce the scenario (between 1-3 times) and send us multiple things for each scenario. 1. the woocommerce order number and it's total. 2. the webrequest number. 3. the Ticket number, the phase it was what it deleted, and why its total is different from the woocommerce order /webrequest.",86b4p5er4,complete,party line rentals,2025-04-16 14:31,2025-04-18 2:00,2025-04-25 19:22,,237641380,,
https://app.clickup.com/t/86b4p5k8f,no,0,2,Aug 2025,"estimate, support",PLR - Party Line Rentals,,Website Maintenance/ Website Technical Issues,,3 Questions about Auto Emails,"Hey Jeremy, we might already know the answer of this, it may be editing the emails here so please confirm and I can answer number 1 for you. Correct me if Im wrong but she can do so by going to this link  and updating the processing order email herself, right?  Please review 2 and 3 below and let me know. 
 WooCommerce Statuses & Emails
Here are the key statuses:
Completed= Contract (C-#)
Processing= Reservation (R-#)
Pending Payment= Bid/Quote (B-#)
 

Questions:
Can we customize the email text for each status? For example, I’d like to include:
A link for reviews
Contact info for support/questions
Does the Processing email reflect the Alert total or WooCommerce total? ie. product total only or delivery and tax included? 
Is there a way to preview or edit the current email templates?",86b4p5er4,complete,party line rentals,2025-04-16 14:34,2025-04-18 2:00,2025-04-17 9:44,,237641381,,
https://app.clickup.com/t/86b4pwwje,no,0,3,Aug 2025,webrequest support,PLR - Party Line Rentals,,Website Maintenance/ Website Technical Issues,,New Feb question,"Hope all is well Happy Friday!
 
I was taking a look at the total for February 2025 and I noticed something
 
These are the only 2 bids in the system for February






6894
Converted
Bid
765215
1211.03
Desktop
6866
Converted
Bid
764446
4480.44
Desktop

But the total is showing 7610.98 – I downloaded the report but I cannot find what matches to that total.
 
New bid total should be 5691.47. please let me know if you agree.
 
Thank you!",86b4pwpxj,complete,party line rentals,2025-04-18 8:34,2025-05-02 2:00,2025-06-03 14:23,,237641405,,
https://app.clickup.com/t/86b4qp21k,yes,2,0,Aug 2025,task,PLR - Party Line Rentals,,Website Maintenance/ Website Technical Issues,,Please add deleted contracts as another report total/column,,86b4p5er4,complete,party line rentals,2025-04-21 15:05,2025-05-14 2:00,2025-06-05 12:28,,237641499,,
https://app.clickup.com/t/86b410n1y,no,0,1,Aug 2025,webrequest support,SR - Suburban Rental,90141883313,Website Maintenance/ Website Technical Issues,901403684755,Investigate and correct how sales items are processed in Alert,"Sales Items and Inventory: The team addressed issues with sales items for party rentals (e.g., cotton candy machines) and tools, where item numbers weren't correctly recognized in the Alert system.
https://suburbanrental.net/ around 20:30 minutes in  
From transcript
Jordan Highley: I guess maybe I didn't interpret that it was the sales number not coming in correctly. Okay.
Ryan: And I think we did on the website it's denoted with an S in alert. that's not the case.
Ralitsa Carter: that's so for the reason why on the website we keep it noted with an S is because sometimes the rental class number and the sales class number overlap. that keeps it safe so the website doesn't get confused with what's what.
Ryan: Yeah. Fine. which and…the minute we move it into alert the S gets dropped.
Ralitsa Carter: Yep. We can fix that for you.",,complete,suburban rental,2025-02-21 10:47,2025-02-25 2:00,2025-03-28 7:37,,119451593,0.00,0.00
https://app.clickup.com/t/86b410mx7,no,0,1,Aug 2025,webrequest support,SR - Suburban Rental,90141883313,Website Maintenance/ Website Technical Issues,901403684755,Fix issue with tool rental items numbers that lead with 0,"From the call transcript: https://suburbanrental.net/ around 19:30 minutes in  
Ryan: we have a couple of rental items. They start with zero and it really doesn't register when through when you select it on the website. So, a lot of the older equipment in tool rental I think is most of the stuff where we have a zero at the front. I don't know if has two. So, it's just three digits. So, in alert it's 0230 or something like that. It doesn't register the zero. So it comes through unrecognized. So then we have to search the item on a separate screen to figure out…

Ralitsa Carter: Yes,…
Ryan: what it is. Same thing in party. If it leads with that zero, it does not register it as a digit. And so it's unrecognized as a three-digit thing. And we're just wondering if there's a way to make that zero an actual digit, usable.
Ralitsa Carter: absolutely. I appreciate this feedback. we'll definitely get that fixed up.
Ralitsa Carter: That should not be happening. So, …",,complete,suburban rental,2025-02-21 10:46,2025-02-25 2:00,2025-03-28 7:37,,119451594,0.00,0.00
https://app.clickup.com/t/86b3jkpfx,no,0,1,Aug 2025,webrequest support,SR - Suburban Rental,90141883313,Website Management/Updates,901403628592,Investigate current sales items configuration,"Hey Jeremy, made a task for you to keep track of this. Any answer I get about their # of sales items and type I will share in the comments so we can brainstorm in here. Let me know what you find or if you need any other info from the client. https://suburbanrental.net/category/party-rentals/concession-equipment-supplies/concession-supplies/",,complete,,2025-01-17 9:16,2025-04-14 2:00,2025-04-21 15:31,,119453573,0.00,0.00
https://app.clickup.com/t/86b4rfubq,yes,12,8,Aug 2025,"webrequest project, location customization, locations sync, price sync for multiple prices/multiple locations",SRS - Service Rentals and Supplies,90142362564,Volatile <> WP - Website Migration,901407312176,CUSTOMIZATION: WebRequest one dataset with six locations,"enable user to choose location at start of experience, which determines inventory user can see
If Inventory is not available at current location, ""Call For Pricing""",,complete,backend;service rentals and supplies,2025-04-23 12:05,2025-06-23 2:00,2025-06-17 11:19,,119457089,0.00,0.00
https://app.clickup.com/t/86b4rftuq,yes,1,2,Aug 2025,webrequest project,SRS - Service Rentals and Supplies,90142362564,Volatile <> WP - Website Migration,901407312176,Install and Setup WebRequest,"The current WebRequest experience does not utilize fully Alert Rental’s capabilities with date selection per item on ticket
Currently:
As products are added to the ticket, if the next product has a different date selected, it overwrites the full ticket date and does not record the specific selected date per product
The correct behavior should take in account the earliest and latest dates to assign to the ticket, while listing individually selected dates per line item
Calculate 5% off on all WebRequest orders
Include total discounted price in a sales item 
Client to provide sales item number",,complete,backend;wordpress admin;service rentals and supplies,2025-04-23 12:04,2025-06-23 2:00,2025-06-26 6:46,,119457674,0.00,0.00
https://app.clickup.com/t/86b4w5ymh,yes,6,8,Aug 2025,"website project, multiple prices for multiple locations ",SRS - Service Rentals and Supplies,90142362564,Volatile <> WP - Website Migration,901407312176,CUSTOMIZATION: User select location > product prices at location,,,complete,service rentals and supplies,2025-05-02 8:21,2025-06-20 2:00,2025-07-04 8:26,,119458225,0.00,0.00
https://app.clickup.com/t/86b4rfzua,yes,6,8,Aug 2025,"website project, implement custom, add discount information to web request",SRS - Service Rentals and Supplies,90142362564,Volatile <> WP - Website Migration,901407312176,CUSTOMIZATION: Discount is a 5% discount on rental if customers make their order online. It is usually calculated at check out after we make sure the details are correct.,,,complete,backend;service rentals and supplies,2025-04-23 12:14,2025-06-23 2:00,2025-07-18 6:30,,119459550,0.00,0.00
https://app.clickup.com/t/86b4w5zh6,yes,10,10,Aug 2025,"website project, on-demand pricing implementation",SRS - Service Rentals and Supplies,90142362564,Volatile <> WP - Website Migration,901407312176,CUSTOMIZATION: Single Product - start/end date + location > display price dynamically,,,complete,service rentals and supplies,2025-05-02 8:22,2025-06-23 2:00,2025-07-18 6:30,,119459551,0.00,0.00
https://app.clickup.com/t/86b5cmdhz,yes,6,8,Aug 2025,"website project, add dynamic products, make compatible with upsells",SRS - Service Rentals and Supplies,90142362564,Volatile <> WP - Website Migration,901407312176,Add capability to add dynamic messages for certain SKUs,"The rows highlighted in yellow are messages that should show dynamically for specific RC#s

https://docs.google.com/spreadsheets/d/11RiGP-wADQq40J_KdSR7-HInpIBtXZygLty-44Y9_Wc/edit?gid=1269653363#gid=1269653363 

Example product:
https://service-rentals.com/rental-products/aerial/aerial-boom-lift-trailer-mounted-50-towable 
SKU: TMZ
Message to show:  Certificate of Liability Insurance is Required 





2984
 Scaffolding (Big Island and Maui ONLY) 
Scaffolding 
Rental
23462
 Truck Must Be 1/2 Ton or Larger and Tow Receiver In Good Condition 
Trailer Rental
Rental
13437
 Additional Installation Fee's 
Air Conditioners - Ventilators - Carpet Blowers
Rental
13418
 Certificate of Liability Insurance is Required 
Aerial
Rental",,complete,service rentals and supplies;backend,2025-06-17 11:11,2025-06-23 4:00,2025-07-18 6:30,,119459552,0.00,0.00
https://app.clickup.com/t/86b4rfwbg,yes,2,4,Aug 2025,"website project, customize single product page",SRS - Service Rentals and Supplies,90142362564,Volatile <> WP - Website Migration,901407312176,CUSTOMIZATION: Display daily/weekly/4-week pricing,"as an intentional simplification, all products will display multiple prices.
tbd: ignore this if product is sales-class or rental class has been flagged as one-price only.",,complete,backend;service rentals and supplies,2025-04-23 12:08,2025-06-23 2:00,2025-07-18 6:30,,119459553,0.00,0.00
https://app.clickup.com/t/86b53ue11,no,0,2,Aug 2025,project steup,SRS - Service Rentals and Supplies,90142362564,Volatile <> WP - Website Migration,901407312176,WebRequest Install Setup,,86b4rftuq,complete,service rentals and supplies,2025-05-23 8:28,,2025-08-08 6:31,,237642221,0.00,0.00
https://app.clickup.com/t/86b53uecz,no,0,0,Aug 2025,duplicate of 86b4rfzua,SRS - Service Rentals and Supplies,90142362564,Volatile <> WP - Website Migration,901407312176,Calculate 5% on WebRequest orders,,86b4rftuq,complete,service rentals and supplies,2025-05-23 8:28,,2025-08-04 10:50,,237642222,0.00,0.00
https://app.clickup.com/t/86b53uet5,no,0,0,Aug 2025,duplicate of 86b4w5zh6,SRS - Service Rentals and Supplies,90142362564,Volatile <> WP - Website Migration,901407312176,"Product Dynamic Rate (rental_class,start,end,location)",duplicate of 86b4w5zh6,86b4rftuq,cancelled,service rentals and supplies,2025-05-23 8:29,,2025-08-08 6:31,2025-08-10 14:18,237642223,0.00,0.00
https://app.clickup.com/t/86b5yzjqt,no,0,0.5,Aug 2025,estimate,SRS - Service Rentals and Supplies,90142362564,Website Content Update,901406992304,Share list of check out page labels so I can send to Rysan,"hey hey, from our call. please share check out labels list so I can pass it along. 

Notes for reference:  
 Customizing Labels for Clarity Jeremy Simmons suggested customizing checkout page labels, such as changing ""date"" or ""time"" to ""preferred date"" or ""preferred time,"" to better communicate that these are not guarantees (00:14:05). Rysan Ouye liked this idea and requested that it be added, with Jeremy Simmons offering to send a list of labels for Rysan Ouye to customize (00:15:05).",,complete,service rentals and supplies,2025-07-31 9:45,2025-08-04 2:00,2025-08-04 10:52,,119460886,0.00,0.00
https://app.clickup.com/t/86b6424en,no,0,0.25,Aug 2025,update setting,SRS - Service Rentals and Supplies,90142362564,Website Content Update,901406992304,Toggle on the feature to synchronize order status changes from Alert to website,"From our call last week, forgot to make a task for this request. 
From call notes, if already done lease mark complete! 
 Rysan Ouye asked about the ""cancelled"" status, and Jeremy Simmons explained that the website can synchronize order status changes (bid, reservation, contract, deleted) from Alert, suggesting it should be toggled on by default (00:36:49).  
 Jeremy Simmons will toggle on the feature to synchronize order status changes from Alert to the website.",,complete,service rentals and supplies,2025-08-06 10:32,2025-08-08 2:00,2025-08-06 11:01,,119460990,0.00,0.00
https://app.clickup.com/t/86b5yzqrm,yes,0,0.5,Aug 2025,webrequest support,SRS - Service Rentals and Supplies,90142362564,Website Content Update,901406992304,Add disclaimer to check out process ,"Hey Jeremy, the client confirmed this disclaimer is good to add: 
""Times are variable as delivery depends on availability. Requests for Quotes are not final invoices.""

Rysan Ouye suggested adding a disclaimer on the website to inform customers that times are variable and quotes are not final invoices. Jeremy Simmons confirmed that standard disclaimer functionality exists and suggested changing ""quote"" to ""request for quote"" for clearer communication (00:13:08).",,complete,service rentals and supplies,2025-07-31 9:50,2025-08-11 2:00,2025-08-08 7:05,,119461124,0.00,0.00
https://app.clickup.com/t/86b5wdc4r,no,0,2,Aug 2025,webrequest support,SRS - Service Rentals and Supplies,90142362564,Website Maintenance/Website Technical Issues,901408937893,webrequest location not correct,,,complete,service rentals and supplies,2025-07-28 12:36,,2025-08-04 10:50,,119460883,0.00,0.00
https://app.clickup.com/t/86b5wdcny,yes,1,2,Aug 2025,"task, webrequest support",SRS - Service Rentals and Supplies,90142362564,Website Maintenance/Website Technical Issues,901408937893,WebRequest: Hide Event Date and Event Time in Checkout,,,complete,service rentals and supplies,2025-07-28 12:37,,2025-08-04 10:50,,119460884,0.00,0.00
https://app.clickup.com/t/86b5pa1r6,no,0,12,Aug 2025,website project,SRS - Service Rentals and Supplies,90142362564,Website Pre-Launch Checklist,901408844696,Internal testing before sending to the client,"Hey team, please test the links and test cases yourself and confirm all is good by marking the task complete, sharing confirmation screenshots in the comments. If you notice anything, please share the link and screenshot or context in the comments. During your test, please mention it's a test so they can ignore for now.
https://docs.google.com/spreadsheets/d/1jjgGeh9dMoEy78CgFh2glkqCA1UVojWj4dpjSHHkAx8/edit?gid=0#gid=0",,complete,service rentals and supplies,2025-07-14 9:46,2025-07-15 2:00,2025-07-22 7:47,,119459811,0.00,0.00
https://app.clickup.com/t/86b5pa44q,no,0,0,Aug 2025,duplicate of 86b5pa1r6,SRS - Service Rentals and Supplies,90142362564,Website Pre-Launch Checklist,901408844696,Jeremy,,86b5pa1r6,complete,service rentals and supplies,2025-07-14 9:50,2025-07-15 2:00,2025-07-22 7:50,,237643380,0.00,0.00
https://app.clickup.com/t/86b5qkn36,yes,2,2,Aug 2025,project support,SRS - Service Rentals and Supplies,90142362564,Website Pre-Launch Checklist,901408844696,Sales Product subtotal and Please select Date,"This product isn’t showing the subtotal and is asking for a date, even though it’s not a product that should require one:
https://servicerentals.wpenginepowered.com/product/2-cycle-oil/?store-location=1",86b5pa3t6,cancelled,service rentals and supplies,2025-07-17 8:55,,2025-07-17 9:26,2025-07-17 9:26,237643492,0.00,0.00
https://app.clickup.com/t/86b5qknnm,yes,4,4,Aug 2025,website project,SRS - Service Rentals and Supplies,90142362564,Website Pre-Launch Checklist,901408844696,Certificate of liability,"Feature: Certificate of Liability 
https://servicerentals.wpenginepowered.com/product/skid-steer-loader-track/?store-location=1  on this product, I added dates but the price and total stay at 0. The number only shows up once I'm in the cart. As for the certificate part, everything seems to be working fine.",86b5pa3t6,complete,,2025-07-17 8:56,,2025-07-17 8:56,,237643493,0.00,0.00
https://app.clickup.com/t/86b5qkpgc,yes,4,6,Aug 2025,website project,SRS - Service Rentals and Supplies,90142362564,Website Pre-Launch Checklist,901408844696,New Order Email - Email by store location,"Feature: New Order Email - Email by Store Location
 Right now, all order emails go straight to awebsite@servicerentalshawaii.com. Should the new order email change based on the selected store location?",86b5pa3t6,cancelled,service rentals and supplies,2025-07-17 8:57,,2025-07-18 14:00,2025-07-18 14:00,237643494,0.00,0.00
https://app.clickup.com/t/86b3r5maz,no,0,1,Aug 2025,webrequest support,TER - Tablescapes Event Rentals,90141883333,Website Maintenance/ Website Technical Issues,901403682706,Look into issue with Alert API,,,complete,tablescapes event rentals,2025-01-30 11:54,2025-01-30 2:00,2025-01-30 12:52,,119447878,0.00,0.00
https://app.clickup.com/t/86b462j4m,no,0,1,Aug 2025,estimate,TER - Tablescapes Event Rentals,90141883333,Website Maintenance/ Website Technical Issues,901403682706,Check Tablescapes 2019 pricing list,As discussed on our call:,,complete,tablescapes event rentals,2025-03-06 9:54,,2025-03-14 7:47,,119450846,0.00,0.00
https://app.clickup.com/t/86b4967w2,no,0,4,Aug 2025,estimate,TER - Tablescapes Event Rentals,90141883333,Website Maintenance/ Website Technical Issues,901403682706,Provide info & time estimate to send client proposal for state pricing,,,complete,tablescapes event rentals,2025-03-14 9:05,2025-03-18 2:00,2025-03-19 5:13,,119451140,0.00,0.00
https://app.clickup.com/t/86b59fvuh,yes,1,2,Aug 2025,fix bundled products price sync,TER - Tablescapes Event Rentals,90141883333,Website Development,901404639131,Look into bundled products not getting P&PS price update,"I've added example links to task  (see example in screenshot) 
For every simple product of the 20 below, there is an existing bundled product that should be getting the pricing updates. Can we figure out why the simple products are getting them and if we need to hide or remove the simple products? Currently I beleive they are being redirected to the bundled product",,complete,tablescapes event rentals,2025-06-09 10:15,2025-06-13 2:00,2025-06-26 7:19,,119457677,0.00,0.00
https://app.clickup.com/t/86b4pgn3j,yes,6,8,Aug 2025,website project,TER - Tablescapes Event Rentals,90141883333,Website Development,901404639131,WebRequest and Product & Price Sync extension to handle multiple Price Lists,"Update Alert Web Requests plugin to handle Multiple Price lists for Simple, Variable/Variation products, according to Alert Rental implementation (Location or Group Price List) . Jeremy, please apply due dates to subtasks when you can so I can provide a rough timeline to the client. 
Planning recording
Transcript
List of Scenarios:
 Jeremy Simmons: it's just going to show whatever price gets added to the cart.
Ralitsa Carter: All right. Wonderful.
Jeremy Simmons: What we do need to figure out though is where do those messages go? Do they go in a category listing page on the product detail page? I mean, which pages are these messages about? Please select a location. And then what does that look like when they say, Here's how I'm selecting it. And then where does it show on the page what location they've selected? And then for whatever reason,…
Ralitsa Carter: Yeah. …
Jeremy Simmons: if they want to change locations, being able to let them know, hey, this is going to remove all the items from your cart.
Ralitsa Carter: so if you have items in the cart and…
Ralitsa Carter: you decide to change the location, you have to start from scratch.
Jeremy Simmons: we may be able to say,…
Jeremy Simmons: ""Hey, for all of the products that are available in location and…
Ralitsa Carter: Yeah.  Yeah. Okay.
Jeremy Simmons: you're moving to location B, we can keep those items in the cart.""  So that's the question like we don't know what their inventory looks like and whether all items are available in all locations and what's their ideal scenario?  is the ideal scenario that they keep items in the cart and update the pricing or start over or if we only keep some subset of the items, do we let them know how many were removed and do we keep that around so that they can see that?
Jeremy Simmons: One thing would be given that idea of, there's items that are not in the …
Jeremy Simmons: location that you've selected, can they still visit that page? And do we add to cart if that item is not available at that location,…
Ralitsa Carter: there. So they still see the item…
Ralitsa Carter: but cannot do much with it.
Jeremy Simmons: 
Jeremy Simmons: Because it's not available. So yeah,…

 Jeremy Simmons: I think there's lots of these cases that we need to write down and say how do we handle this? and so as far as designing what it looks like on the front end, do you want me to just create a quick and dirty mock in Balssonic that's going to look like a napkin sketch on the computer or do we need the full on, version of it and involve Ruben? for the location he may.",,complete,tablescapes event rentals,2025-04-17 11:24,2025-05-16 4:00,2025-07-18 6:32,,119459555,0.00,0.00
https://app.clickup.com/t/86b61w6at,yes,1,1,Aug 2025,"task, empty search result contents, add location link, update caching for ?s=",TER - Tablescapes Event Rentals,90141883333,Website Maintenance/ Website Technical Issues,901403682706,searching for term blue gives 0 results,"As an anonymous user, when searching for blue, quick results populate, but search page does not show results.

From client: I'm still not able to search. When I type ""blue"" it says no products found. I've tried clearing cache and also different browsers.
https://tablescapes.com/?s=blue&post_type=product&type_aws=true

when I try, similar thing",,complete,tablescapes event rentals,2025-08-04 11:15,2025-08-06 2:00,2025-08-06 7:08,,119460969,0.00,0.00
https://app.clickup.com/t/86b6552zj,,,,,,TER - Tablescapes Event Rentals,90141883333,Website Development,901404639131,Investigate missing web totals in WR performance reports + add option to download WR reporting sheet from WooComm dashboard,"Issue we noted on our call about web totals not showing
 Passing it onto Jeremy for Zoho details 

1. Review Performance Report
a. statistics - previous 10 days, deleted, converted, unconverted, total
b. monthly report - web, deleted, bid, reservation, contract
c. yearly report - same numbers from monthly, but aggregated by month for a while year

2. Review Order Status automation - https://tablescapes.com/wp-admin/admin.php?page=wc-orders",,complete,tablescapes event rentals,2025-08-07 10:54,2025-08-15 4:00,2025-11-11 12:03,,119467050,0.00,0.00
https://app.clickup.com/t/86b657mk0,no,0,0.25,Aug 2025,support,TER - Tablescapes Event Rentals,90141883333,Website Development,901404639131,Share SPF details so I can pass onto David,"Made this since it was mentioned. Should we maybe wait and see if they choose to go the SMTP route? Let me know what you think 
https://docs.google.com/document/d/1sPvGXFk1rWhPrAoHUIHabh0vo2nm5DUFXsjTEIDF_p8/edit?tab=t.2shkfy3vrfmr",,complete,tablescapes event rentals,2025-08-07 12:07,2025-08-12 2:00,2025-08-07 13:19,,119461044,0.00,0.00
https://app.clickup.com/t/86b622key,no,0,3,Aug 2025,project bugfix,TER - Tablescapes Event Rentals,90141883333,Website Development,901404639131,Notate MLW pricing in Web Request emails,"use a project note to record pricing / selected location.

Client approved 1 hr to add MLW pricing to web request emails, please let me know when ready",,complete,tablescapes event rentals,2025-08-04 14:04,2025-08-07 2:00,2025-08-11 8:18,,119461264,0.00,0.00
https://app.clickup.com/t/86b657fuv,,,,,,TER - Tablescapes Event Rentals,90141883333,Website Development,901404639131,Integrate Zoho with Gravity Forms,"install zoho add-on for gravity forms.
have customer configure
jeremy to finish configuring integration and notify customer to test.

https://docs.google.com/document/d/1sPvGXFk1rWhPrAoHUIHabh0vo2nm5DUFXsjTEIDF_p8/edit?tab=t.2shkfy3vrfmr 
 Next Steps and Cost Estimates Jeremy Simmons stated that the next steps involve providing a bid for integrating Gravity Forms to Zoho 
After we complete this, see subtask for bid to integrate web requests to Zapier and confirm, 
estimating each to take approximately one to two hours (00:36:24). He noted that configuring Zapier within Zoho would also be a relatively easy process, estimnated at one or two hours per ""Zap"". Kate Gueorguieva also inquired about potential duplicate entries in Alert due to new integrations, and Jeremy Simmons committed to investigating Alert's Zoho integration to prevent such issues (00:37:22).",,complete,tablescapes event rentals,2025-08-07 12:02,2025-08-11 2:00,2025-08-12 6:15,,119461330,2.00,0.50
https://app.clickup.com/t/86b4pgp0z,yes,6,10,Aug 2025,website project,TER - Tablescapes Event Rentals,90141883333,Website Development,901404639131,Update woocommerce products to handle multiple price lists (admin),,86b4pgn3j,complete,tablescapes event rentals,2025-04-17 11:25,2025-05-09 4:00,2025-07-18 6:33,,237641399,0.00,0.00
https://app.clickup.com/t/86b4pgp40,yes,6,10,Aug 2025,website project,TER - Tablescapes Event Rentals,90141883333,Website Development,901404639131,Update woocommerce products to handle multiple price lists (front-end),,86b4pgn3j,complete,tablescapes event rentals,2025-04-17 11:26,2025-05-16 4:00,2025-07-18 6:33,,237641400,0.00,0.00
https://app.clickup.com/t/86b4pgp7g,yes,8,12,Aug 2025,"locations page, navigation header, location closest to me, single product page",TER - Tablescapes Event Rentals,90141883333,Website Development,901404639131,Add front-end widget to select Location,Super Navigation that triggers when twl_location_code is empty,86b4pgn3j,complete,tablescapes event rentals,2025-04-17 11:26,2025-05-16 4:00,2025-07-22 7:49,,237641401,0.00,0.00
https://app.clickup.com/t/86b4pgpg6,yes,4,8,Aug 2025,update sync,TER - Tablescapes Event Rentals,90141883333,Website Development,901404639131,Update synchronization to handle multiple locations’ price lists,,86b4pgn3j,complete,tablescapes event rentals,2025-04-17 11:26,2025-05-14 4:00,2025-07-22 7:49,,237641402,0.00,0.00
